Time,Value
16:26:31,32
16:26:31,33
16:26:31,34
16:26:31,34
16:26:31,33
16:26:31,31
16:26:31,29
16:26:31,28
16:26:31,28
16:26:31,26
16:26:31,21
16:26:31,18
16:26:31,21
16:26:31,24
16:26:31,23
16:26:31,18
16:26:31,11
16:26:31,4
16:26:31,4
16:26:31,5
16:26:31,7
16:26:31,7
16:26:31,7
16:26:31,8
16:26:31,9
16:26:31,12
16:26:31,19
16:26:31,24
16:26:31,27
16:26:31,31
16:26:31,34
16:26:31,37
16:26:31,37
16:26:31,36
16:26:31,34
16:26:31,33
16:26:31,31
16:26:31,28
16:26:31,24
16:26:31,20
16:26:31,17
16:26:31,14
16:26:31,12
16:26:31,9
16:26:31,7
16:26:31,4
16:26:31,2
16:26:31,3
16:26:31,4
16:26:31,7
16:26:31,9
16:26:31,11
16:26:31,9
16:26:31,6
16:26:31,3
16:26:31,2
16:26:31,3
16:26:31,7
16:26:31,10
16:26:31,13
16:26:31,13
16:26:31,13
16:26:31,16
16:26:31,20
16:26:31,22
16:26:31,26
16:26:31,29
16:26:31,29
16:26:31,27
16:26:31,25
16:26:31,26
16:26:31,28
16:26:31,28
16:26:31,25
16:26:31,23
16:26:31,25
16:26:31,28
16:26:31,31
16:26:31,28
16:26:31,22
16:26:31,13
16:26:31,5
16:26:31,5
16:26:31,6
16:26:31,7
16:26:31,8
16:26:31,9
16:26:31,11
16:26:31,14
16:26:31,18
16:26:31,21
16:26:31,24
16:26:31,28
16:26:31,30
16:26:31,31
16:26:31,32
16:26:31,34
16:26:31,33
16:26:31,31
16:26:31,30
16:26:31,30
16:26:31,29
16:26:31,27
16:26:31,26
16:26:31,25
16:26:31,23
16:26:31,19
16:26:31,17
16:26:31,13
16:26:31,7
16:26:31,5
16:26:31,6
16:26:31,6
16:26:31,4
16:26:31,3
16:26:31,2
16:26:31,6
16:26:31,10
16:26:31,17
16:26:31,21
16:26:31,26
16:26:31,30
16:26:31,32
16:26:31,32
16:26:31,34
16:26:31,40
16:26:31,44
16:26:31,45
16:26:31,40
16:26:31,34
16:26:31,29
16:26:31,28
16:26:31,28
16:26:31,28
16:26:31,31
16:26:31,32
16:26:31,30
16:26:31,26
16:26:31,19
16:26:31,10
16:26:31,4
16:26:31,6
16:26:31,7
16:26:31,5
16:26:31,3
16:26:31,2
16:26:31,5
16:26:31,8
16:26:31,10
16:26:31,9
16:26:31,8
16:26:31,9
16:26:31,13
16:26:31,17
16:26:31,20
16:26:31,22
16:26:31,26
16:26:31,31
16:26:31,34
16:26:31,37
16:26:31,39
16:26:31,41
16:26:31,44
16:26:31,46
16:26:31,46
16:26:31,40
16:26:31,32
16:26:31,27
16:26:31,25
16:26:31,24
16:26:31,20
16:26:31,12
16:26:31,5
16:26:31,2
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,2
16:26:31,5
16:26:31,10
16:26:31,17
16:26:31,24
16:26:31,28
16:26:31,29
16:26:31,28
16:26:31,28
16:26:31,28
16:26:31,29
16:26:31,30
16:26:31,32
16:26:31,36
16:26:31,37
16:26:31,36
16:26:31,33
16:26:31,31
16:26:31,30
16:26:31,31
16:26:31,31
16:26:31,31
16:26:31,31
16:26:31,30
16:26:31,26
16:26:31,23
16:26:31,18
16:26:31,14
16:26:31,14
16:26:31,13
16:26:31,8
16:26:31,4
16:26:31,2
16:26:31,3
16:26:31,4
16:26:31,7
16:26:31,10
16:26:31,14
16:26:31,16
16:26:31,17
16:26:31,20
16:26:31,24
16:26:31,26
16:26:31,27
16:26:31,31
16:26:31,38
16:26:31,43
16:26:31,47
16:26:31,51
16:26:31,56
16:26:31,56
16:26:31,52
16:26:31,48
16:26:31,46
16:26:31,39
16:26:31,29
16:26:31,22
16:26:31,18
16:26:31,15
16:26:31,9
16:26:31,5
16:26:31,5
16:26:31,8
16:26:31,11
16:26:31,13
16:26:31,16
16:26:31,20
16:26:31,27
16:26:31,34
16:26:31,37
16:26:31,39
16:26:31,39
16:26:31,40
16:26:31,42
16:26:31,43
16:26:31,41
16:26:31,37
16:26:31,34
16:26:31,33
16:26:31,33
16:26:31,30
16:26:31,25
16:26:31,21
16:26:31,17
16:26:31,15
16:26:31,15
16:26:31,15
16:26:31,14
16:26:31,12
16:26:31,10
16:26:31,9
16:26:31,6
16:26:31,4
16:26:31,2
16:26:31,2
16:26:31,3
16:26:31,5
16:26:31,7
16:26:31,7
16:26:31,8
16:26:31,11
16:26:31,18
16:26:31,25
16:26:31,31
16:26:31,37
16:26:31,40
16:26:31,42
16:26:31,41
16:26:31,38
16:26:31,38
16:26:31,39
16:26:31,38
16:26:31,36
16:26:31,30
16:26:31,24
16:26:31,19
16:26:31,15
16:26:31,15
16:26:31,15
16:26:31,12
16:26:31,6
16:26:31,3
16:26:31,2
16:26:31,2
16:26:31,3
16:26:31,7
16:26:31,14
16:26:31,23
16:26:31,28
16:26:31,31
16:26:31,30
16:26:31,25
16:26:31,21
16:26:31,18
16:26:31,17
16:26:31,19
16:26:31,20
16:26:31,20
16:26:31,21
16:26:31,25
16:26:31,33
16:26:31,39
16:26:31,43
16:26:31,43
16:26:31,41
16:26:31,40
16:26:31,37
16:26:31,31
16:26:31,24
16:26:31,19
16:26:31,15
16:26:31,12
16:26:31,9
16:26:31,6
16:26:31,3
16:26:31,4
16:26:31,7
16:26:31,9
16:26:31,11
16:26:31,13
16:26:31,16
16:26:31,19
16:26:31,21
16:26:31,24
16:26:31,26
16:26:31,29
16:26:31,31
16:26:31,31
16:26:31,31
16:26:31,32
16:26:31,33
16:26:31,34
16:26:31,35
16:26:31,36
16:26:31,36
16:26:31,33
16:26:31,30
16:26:31,27
16:26:31,22
16:26:31,17
16:26:31,12
16:26:31,5
16:26:31,3
16:26:31,3
16:26:31,3
16:26:31,4
16:26:31,5
16:26:31,6
16:26:31,8
16:26:31,10
16:26:31,13
16:26:31,14
16:26:31,16
16:26:31,17
16:26:31,20
16:26:31,25
16:26:31,29
16:26:31,30
16:26:31,28
16:26:31,27
16:26:31,30
16:26:31,31
16:26:31,32
16:26:31,30
16:26:31,28
16:26:31,26
16:26:31,26
16:26:31,25
16:26:31,25
16:26:31,24
16:26:31,23
16:26:31,21
16:26:31,19
16:26:31,16
16:26:31,12
16:26:31,8
16:26:31,4
16:26:31,3
16:26:31,6
16:26:31,8
16:26:31,10
16:26:31,12
16:26:31,13
16:26:31,13
16:26:31,14
16:26:31,17
16:26:31,21
16:26:31,25
16:26:31,27
16:26:31,28
16:26:31,31
16:26:31,35
16:26:31,37
16:26:31,36
16:26:31,33
16:26:31,29
16:26:31,27
16:26:31,27
16:26:31,26
16:26:31,25
16:26:31,24
16:26:31,22
16:26:31,18
16:26:31,13
16:26:31,8
16:26:31,7
16:26:31,8
16:26:31,7
16:26:31,4
16:26:31,3
16:26:31,5
16:26:31,7
16:26:31,12
16:26:31,19
16:26:31,25
16:26:31,28
16:26:31,31
16:26:31,32
16:26:31,35
16:26:31,37
16:26:31,39
16:26:31,40
16:26:31,41
16:26:31,40
16:26:31,36
16:26:31,31
16:26:31,26
16:26:31,25
16:26:31,24
16:26:31,22
16:26:31,19
16:26:31,15
16:26:31,12
16:26:31,12
16:26:31,13
16:26:31,12
16:26:31,12
16:26:31,14
16:26:31,13
16:26:31,7
16:26:31,4
16:26:31,6
16:26:31,8
16:26:31,10
16:26:31,11
16:26:31,11
16:26:31,14
16:26:31,20
16:26:31,26
16:26:31,31
16:26:31,34
16:26:31,36
16:26:31,39
16:26:31,43
16:26:31,45
16:26:31,45
16:26:31,44
16:26:31,43
16:26:31,42
16:26:31,40
16:26:31,34
16:26:31,26
16:26:31,20
16:26:31,14
16:26:31,9
16:26:31,4
16:26:31,2
16:26:31,2
16:26:31,1
16:26:31,1
16:26:31,2
16:26:31,3
16:26:31,6
16:26:31,9
16:26:31,13
16:26:31,19
16:26:31,27
16:26:31,33
16:26:31,37
16:26:31,40
16:26:31,38
16:26:31,32
16:26:31,28
16:26:31,28
16:26:31,29
16:26:31,32
16:26:31,36
16:26:31,37
16:26:31,38
16:26:31,38
16:26:31,33
16:26:31,28
16:26:31,24
16:26:31,22
16:26:31,19
16:26:31,14
16:26:31,8
16:26:31,4
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,2
16:26:31,4
16:26:31,8
16:26:31,11
16:26:31,11
16:26:31,11
16:26:31,12
16:26:31,12
16:26:31,10
16:26:31,8
16:26:31,8
16:26:31,10
16:26:31,14
16:26:31,18
16:26:31,22
16:26:31,25
16:26:31,28
16:26:31,34
16:26:31,40
16:26:31,44
16:26:31,44
16:26:31,44
16:26:31,42
16:26:31,39
16:26:31,38
16:26:31,35
16:26:31,28
16:26:31,19
16:26:31,14
16:26:31,11
16:26:31,7
16:26:31,4
16:26:31,3
16:26:31,4
16:26:31,6
16:26:31,9
16:26:31,15
16:26:31,25
16:26:31,32
16:26:31,34
16:26:31,33
16:26:31,33
16:26:31,36
16:26:31,42
16:26:31,46
16:26:31,45
16:26:31,43
16:26:31,39
16:26:31,36
16:26:31,33
16:26:31,35
16:26:31,39
16:26:31,40
16:26:31,37
16:26:31,29
16:26:31,16
16:26:31,5
16:26:31,2
16:26:31,1
16:26:31,1
16:26:31,2
16:26:31,2
16:26:31,1
16:26:31,1
16:26:31,2
16:26:31,3
16:26:31,6
16:26:31,10
16:26:31,14
16:26:31,17
16:26:31,20
16:26:31,24
16:26:31,29
16:26:31,31
16:26:31,31
16:26:31,30
16:26:31,33
16:26:31,37
16:26:31,39
16:26:31,39
16:26:31,37
16:26:31,33
16:26:31,30
16:26:31,27
16:26:31,23
16:26:31,22
16:26:31,22
16:26:31,21
16:26:31,23
16:26:31,24
16:26:31,18
16:26:31,11
16:26:31,5
16:26:31,4
16:26:31,9
16:26:31,15
16:26:31,21
16:26:31,28
16:26:31,36
16:26:31,43
16:26:31,47
16:26:31,45
16:26:31,38
16:26:31,28
16:26:31,22
16:26:31,24
16:26:31,30
16:26:31,35
16:26:31,37
16:26:31,36
16:26:31,34
16:26:31,31
16:26:31,30
16:26:31,29
16:26:31,28
16:26:31,28
16:26:31,26
16:26:31,24
16:26:31,20
16:26:31,15
16:26:31,9
16:26:31,5
16:26:31,3
16:26:31,2
16:26:31,2
16:26:31,4
16:26:31,4
16:26:31,3
16:26:31,3
16:26:31,3
16:26:31,3
16:26:31,3
16:26:31,7
16:26:31,14
16:26:31,24
16:26:31,33
16:26:31,38
16:26:31,39
16:26:31,34
16:26:31,31
16:26:31,33
16:26:31,37
16:26:31,39
16:26:31,36
16:26:31,32
16:26:31,29
16:26:31,25
16:26:31,22
16:26:31,20
16:26:31,19
16:26:31,17
16:26:31,16
16:26:31,17
16:26:31,19
16:26:31,17
16:26:31,10
16:26:31,5
16:26:31,7
16:26:31,13
16:26:31,20
16:26:31,24
16:26:31,29
16:26:31,32
16:26:31,32
16:26:31,27
16:26:31,22
16:26:31,21
16:26:31,25
16:26:31,29
16:26:31,33
16:26:31,37
16:26:31,39
16:26:31,38
16:26:31,35
16:26:31,33
16:26:31,32
16:26:31,30
16:26:31,24
16:26:31,17
16:26:31,11
16:26:31,8
16:26:31,7
16:26:31,6
16:26:31,4
16:26:31,2
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,3
16:26:31,6
16:26:31,11
16:26:31,18
16:26:31,22
16:26:31,24
16:26:31,26
16:26:31,29
16:26:31,34
16:26:31,39
16:26:31,43
16:26:31,43
16:26:31,40
16:26:31,35
16:26:31,29
16:26:31,22
16:26:31,17
16:26:31,13
16:26:31,11
16:26:31,11
16:26:31,10
16:26:31,6
16:26:31,3
16:26:31,1
16:26:31,2
16:26:31,5
16:26:31,10
16:26:31,14
16:26:31,14
16:26:31,13
16:26:31,12
16:26:31,12
16:26:31,13
16:26:31,15
16:26:31,19
16:26:31,22
16:26:31,26
16:26:31,28
16:26:31,29
16:26:31,30
16:26:31,35
16:26:31,39
16:26:31,35
16:26:31,24
16:26:31,13
16:26:31,8
16:26:31,5
16:26:31,4
16:26:31,4
16:26:31,7
16:26:31,11
16:26:31,13
16:26:31,15
16:26:31,17
16:26:31,17
16:26:31,16
16:26:31,12
16:26:31,6
16:26:31,4
16:26:31,2
16:26:31,3
16:26:31,5
16:26:31,6
16:26:31,7
16:26:31,8
16:26:31,8
16:26:31,8
16:26:31,9
16:26:31,11
16:26:31,15
16:26:31,19
16:26:31,24
16:26:31,32
16:26:31,39
16:26:31,42
16:26:31,43
16:26:31,42
16:26:31,44
16:26:31,47
16:26:31,45
16:26:31,40
16:26:31,32
16:26:31,22
16:26:31,15
16:26:31,12
16:26:31,10
16:26:31,9
16:26:31,9
16:26:31,8
16:26:31,6
16:26:31,3
16:26:31,2
16:26:31,2
16:26:31,2
16:26:31,5
16:26:31,8
16:26:31,15
16:26:31,22
16:26:31,25
16:26:31,26
16:26:31,27
16:26:31,27
16:26:31,25
16:26:31,22
16:26:31,23
16:26:31,28
16:26:31,34
16:26:31,41
16:26:31,43
16:26:31,39
16:26:31,33
16:26:31,27
16:26:31,24
16:26:31,24
16:26:31,26
16:26:31,29
16:26:31,30
16:26:31,25
16:26:31,20
16:26:31,19
16:26:31,21
16:26:31,20
16:26:31,11
16:26:31,4
16:26:31,4
16:26:31,5
16:26:31,7
16:26:31,9
16:26:31,12
16:26:31,15
16:26:31,18
16:26:31,20
16:26:31,22
16:26:31,22
16:26:31,22
16:26:31,23
16:26:31,24
16:26:31,25
16:26:31,27
16:26:31,28
16:26:31,27
16:26:31,25
16:26:31,23
16:26:31,20
16:26:31,20
16:26:31,22
16:26:31,26
16:26:31,28
16:26:31,30
16:26:31,30
16:26:31,29
16:26:31,25
16:26:31,19
16:26:31,13
16:26:31,5
16:26:31,4
16:26:31,6
16:26:31,9
16:26:31,11
16:26:31,13
16:26:31,12
16:26:31,11
16:26:31,12
16:26:31,14
16:26:31,15
16:26:31,18
16:26:31,25
16:26:31,33
16:26:31,38
16:26:31,41
16:26:31,44
16:26:31,46
16:26:31,46
16:26:31,40
16:26:31,29
16:26:31,17
16:26:31,10
16:26:31,10
16:26:31,14
16:26:31,14
16:26:31,10
16:26:31,6
16:26:31,7
16:26:31,13
16:26:31,20
16:26:31,18
16:26:31,8
16:26:31,7
16:26:31,9
16:26:31,10
16:26:31,7
16:26:31,3
16:26:31,1
16:26:31,4
16:26:31,10
16:26:31,20
16:26:31,26
16:26:31,29
16:26:31,30
16:26:31,30
16:26:31,30
16:26:31,31
16:26:31,33
16:26:31,33
16:26:31,33
16:26:31,32
16:26:31,30
16:26:31,26
16:26:31,23
16:26:31,19
16:26:31,14
16:26:31,10
16:26:31,6
16:26:31,3
16:26:31,4
16:26:31,6
16:26:31,7
16:26:31,8
16:26:31,9
16:26:31,9
16:26:31,9
16:26:31,10
16:26:31,12
16:26:31,15
16:26:31,16
16:26:31,18
16:26:31,21
16:26:31,21
16:26:31,22
16:26:31,24
16:26:31,28
16:26:31,29
16:26:31,24
16:26:31,19
16:26:31,17
16:26:31,18
16:26:31,22
16:26:31,25
16:26:31,27
16:26:31,30
16:26:31,31
16:26:31,31
16:26:31,34
16:26:31,38
16:26:31,37
16:26:31,25
16:26:31,10
16:26:31,5
16:26:31,3
16:26:31,2
16:26:31,1
16:26:31,2
16:26:31,3
16:26:31,6
16:26:31,10
16:26:31,15
16:26:31,20
16:26:31,21
16:26:31,21
16:26:31,22
16:26:31,25
16:26:31,28
16:26:31,33
16:26:31,34
16:26:31,35
16:26:31,38
16:26:31,44
16:26:31,47
16:26:31,48
16:26:31,46
16:26:31,39
16:26:31,31
16:26:31,23
16:26:31,18
16:26:31,15
16:26:31,13
16:26:31,9
16:26:31,6
16:26:31,6
16:26:31,5
16:26:31,3
16:26:31,5
16:26:31,8
16:26:31,12
16:26:31,15
16:26:31,18
16:26:31,22
16:26:31,28
16:26:31,33
16:26:31,35
16:26:31,38
16:26:31,39
16:26:31,37
16:26:31,35
16:26:31,33
16:26:31,31
16:26:31,30
16:26:31,25
16:26:31,19
16:26:31,16
16:26:31,19
16:26:31,22
16:26:31,22
16:26:31,21
16:26:31,21
16:26:31,21
16:26:31,18
16:26:31,9
16:26:31,4
16:26:31,3
16:26:31,4
16:26:31,8
16:26:31,13
16:26:31,17
16:26:31,15
16:26:31,12
16:26:31,10
16:26:31,12
16:26:31,17
16:26:31,24
16:26:31,27
16:26:31,30
16:26:31,35
16:26:31,41
16:26:31,44
16:26:31,43
16:26:31,41
16:26:31,37
16:26:31,32
16:26:31,24
16:26:31,15
16:26:31,12
16:26:31,13
16:26:31,16
16:26:31,16
16:26:31,11
16:26:31,4
16:26:31,2
16:26:31,4
16:26:31,6
16:26:31,7
16:26:31,8
16:26:31,10
16:26:31,13
16:26:31,16
16:26:31,17
16:26:31,17
16:26:31,18
16:26:31,21
16:26:31,23
16:26:31,28
16:26:31,32
16:26:31,33
16:26:31,33
16:26:31,34
16:26:31,37
16:26:31,41
16:26:31,41
16:26:31,34
16:26:31,27
16:26:31,27
16:26:31,31
16:26:31,33
16:26:31,35
16:26:31,37
16:26:31,34
16:26:31,29
16:26:31,22
16:26:31,16
16:26:31,12
16:26:31,6
16:26:31,3
16:26:31,4
16:26:31,7
16:26:31,12
16:26:31,18
16:26:31,23
16:26:31,27
16:26:31,27
16:26:31,23
16:26:31,21
16:26:31,26
16:26:31,33
16:26:31,40
16:26:31,43
16:26:31,45
16:26:31,45
16:26:31,47
16:26:31,50
16:26:31,51
16:26:31,45
16:26:31,32
16:26:31,21
16:26:31,17
16:26:31,17
16:26:31,16
16:26:31,13
16:26:31,11
16:26:31,10
16:26:31,5
16:26:31,4
16:26:31,5
16:26:31,7
16:26:31,12
16:26:31,18
16:26:31,20
16:26:31,20
16:26:31,22
16:26:31,26
16:26:31,28
16:26:31,29
16:26:31,26
16:26:31,22
16:26:31,20
16:26:31,22
16:26:31,27
16:26:31,34
16:26:31,37
16:26:31,35
16:26:31,30
16:26:31,27
16:26:31,27
16:26:31,28
16:26:31,30
16:26:31,31
16:26:31,29
16:26:31,24
16:26:31,18
16:26:31,12
16:26:31,9
16:26:31,6
16:26:31,4
16:26:31,2
16:26:31,2
16:26:31,2
16:26:31,4
16:26:31,4
16:26:31,4
16:26:31,5
16:26:31,9
16:26:31,13
16:26:31,18
16:26:31,21
16:26:31,24
16:26:31,26
16:26:31,31
16:26:31,35
16:26:31,36
16:26:31,35
16:26:31,34
16:26:31,34
16:26:31,33
16:26:31,27
16:26:31,24
16:26:31,27
16:26:31,33
16:26:31,35
16:26:31,30
16:26:31,21
16:26:31,16
16:26:31,16
16:26:31,16
16:26:31,13
16:26:31,12
16:26:31,10
16:26:31,6
16:26:31,4
16:26:31,8
16:26:31,16
16:26:31,22
16:26:31,23
16:26:31,22
16:26:31,21
16:26:31,20
16:26:31,20
16:26:31,20
16:26:31,24
16:26:31,29
16:26:31,33
16:26:31,36
16:26:31,36
16:26:31,33
16:26:31,30
16:26:31,31
16:26:31,33
16:26:31,33
16:26:31,32
16:26:31,32
16:26:31,31
16:26:31,25
16:26:31,17
16:26:31,12
16:26:31,6
16:26:31,3
16:26:31,2
16:26:31,2
16:26:31,3
16:26:31,4
16:26:31,7
16:26:31,8
16:26:31,9
16:26:31,11
16:26:31,15
16:26:31,20
16:26:31,23
16:26:31,23
16:26:31,18
16:26:31,17
16:26:31,21
16:26:31,24
16:26:31,27
16:26:31,28
16:26:31,23
16:26:31,19
16:26:31,20
16:26:31,25
16:26:31,31
16:26:31,34
16:26:31,34
16:26:31,31
16:26:31,28
16:26:31,24
16:26:31,20
16:26:31,16
16:26:31,9
16:26:31,5
16:26:31,7
16:26:31,11
16:26:31,15
16:26:31,15
16:26:31,18
16:26:31,22
16:26:31,25
16:26:31,27
16:26:31,32
16:26:31,37
16:26:31,38
16:26:31,37
16:26:31,40
16:26:31,43
16:26:31,44
16:26:31,40
16:26:31,32
16:26:31,27
16:26:31,23
16:26:31,21
16:26:31,21
16:26:31,21
16:26:31,21
16:26:31,20
16:26:31,17
16:26:31,14
16:26:31,11
16:26:31,8
16:26:31,4
16:26:31,3
16:26:31,2
16:26:31,1
16:26:31,1
16:26:31,3
16:26:31,8
16:26:31,14
16:26:31,19
16:26:31,19
16:26:31,18
16:26:31,19
16:26:31,22
16:26:31,26
16:26:31,33
16:26:31,39
16:26:31,42
16:26:31,42
16:26:31,40
16:26:31,39
16:26:31,40
16:26:31,39
16:26:31,35
16:26:31,32
16:26:31,29
16:26:31,27
16:26:31,27
16:26:31,26
16:26:31,23
16:26:31,19
16:26:31,13
16:26:31,6
16:26:31,8
16:26:31,10
16:26:31,14
16:26:31,21
16:26:31,25
16:26:31,23
16:26:31,18
16:26:31,17
16:26:31,19
16:26:31,25
16:26:31,32
16:26:31,35
16:26:31,35
16:26:31,32
16:26:31,32
16:26:31,36
16:26:31,42
16:26:31,45
16:26:31,42
16:26:31,37
16:26:31,32
16:26:31,29
16:26:31,27
16:26:31,24
16:26:31,21
16:26:31,21
16:26:31,22
16:26:31,25
16:26:31,25
16:26:31,17
16:26:31,9
16:26:31,5
16:26:31,3
16:26:31,2
16:26:31,1
16:26:31,1
16:26:31,1
16:26:31,3
16:26:31,8
16:26:31,13
16:26:31,16
16:26:31,19
16:26:31,23
16:26:31,25
16:26:31,26
16:26:31,26
16:26:31,27
16:26:31,31
16:26:31,37
16:26:31,44
16:26:31,49
16:26:31,49
16:26:31,45
16:26:31,36
16:26:31,26
16:26:31,20
16:26:31,19
16:26:31,18
16:26:31,18
16:26:31,19
16:26:31,19
16:26:31,16
16:26:31,12
16:26:31,11
16:26:31,10
16:26:31,5
16:26:31,4
16:26:31,7
16:26:31,9
16:26:31,12
16:26:31,20
16:26:31,28
16:26:31,32
16:26:31,31
16:26:31,31
16:26:31,34
16:26:31,34
16:26:31,34
16:26:31,35
16:26:31,32
16:26:31,26
16:26:31,23
16:26:31,25
16:26:31,28
16:26:31,29
16:26:31,24
16:26:31,16
16:26:31,14
16:26:31,14
16:26:31,18
16:26:31,22
16:26:31,21
16:26:31,16
16:26:31,10
16:26:31,4
16:26:31,3
16:26:31,4
16:26:31,7
16:26:31,10
16:26:31,12
16:26:31,10
16:26:31,8
16:26:31,10
16:26:31,17
16:26:31,24
16:26:31,25
16:26:31,22
16:26:31,21
16:26:31,25
16:26:31,28
16:26:31,28
16:26:31,27
16:26:31,30
16:26:31,35
16:26:31,36
16:26:31,33
16:26:31,25
16:26:31,18
16:26:31,17
16:26:31,18
16:26:31,15
16:26:31,12
16:26:31,8
16:26:31,6
16:26:31,4
16:26:31,3
16:26:31,4
16:26:31,7
16:26:31,12
16:26:31,18
16:26:31,22
16:26:31,23
16:26:31,20
16:26:31,19
16:26:31,17
16:26:31,18
16:26:31,20
16:26:31,22
16:26:31,24
16:26:31,33
16:26:31,42
16:26:31,43
16:26:31,34
16:26:31,24
16:26:31,19
16:26:31,17
16:26:31,20
16:26:31,27
16:26:31,30
16:26:31,29
16:26:31,25
16:26:31,18
16:26:31,9
16:26:31,4
16:26:31,2
16:26:31,2
16:26:31,2
16:26:31,2
16:26:31,2
16:26:31,2
16:26:31,3
16:26:31,6
16:26:31,8
16:26:31,12
16:26:31,16
16:26:31,15
16:26:31,11
16:26:31,11
16:26:31,17
16:26:31,24
16:26:31,29
16:26:31,35
16:26:31,36
16:26:31,38
16:26:31,39
16:26:31,39
16:26:31,37
16:26:31,30
16:26:31,20
16:26:31,13
16:26:31,11
16:26:31,6
16:26:31,3
16:26:31,3
16:26:31,2
16:26:31,3
16:26:31,3
16:26:31,3
16:26:31,4
16:26:31,3
16:26:31,3
16:26:31,8
16:26:31,12
16:26:31,12
16:26:31,8
16:26:31,5
16:26:31,2
16:26:31,2
16:26:31,3
16:26:31,6
16:26:31,9
16:26:31,12
16:26:31,14
16:26:31,15
16:26:31,19
16:26:31,22
16:26:31,26
16:26:31,32
16:26:31,39
16:26:31,44
16:26:31,43
16:26:31,37
16:26:31,31
16:26:31,24
16:26:31,16
16:26:31,7
16:26:31,4
16:26:31,3
16:26:31,2
16:26:31,2
16:26:31,4
16:26:31,7
16:26:31,8
16:26:31,8
16:26:31,6
16:26:31,4
16:26:31,6
16:26:31,8
16:26:31,9
16:26:31,6
16:26:31,4
16:26:31,4
16:26:31,9
16:26:31,15
16:26:31,20
16:26:31,17
16:26:31,11
16:26:31,14
16:26:31,24
16:26:31,32
16:26:31,36
16:26:31,35
16:26:31,31
16:26:31,24
16:26:31,22
16:26:31,24
16:26:31,26
16:26:31,26
16:26:31,25
16:26:31,20
16:26:31,17
16:26:31,16
16:26:31,17
16:26:31,14
16:26:31,9
16:26:31,4
16:26:31,6
16:26:31,11
16:26:31,18
16:26:31,25
16:26:31,32
16:26:32,37
16:26:32,41
16:26:32,42
16:26:32,42
16:26:32,41
16:26:32,41
16:26:32,40
16:26:32,38
16:26:32,37
16:26:32,37
16:26:32,37
16:26:32,34
16:26:32,28
16:26:32,22
16:26:32,17
16:26:32,15
16:26:32,12
16:26:32,10
16:26:32,9
16:26:32,9
16:26:32,9
16:26:32,10
16:26:32,7
16:26:32,3
16:26:32,3
16:26:32,4
16:26:32,7
16:26:32,9
16:26:32,10
16:26:32,11
16:26:32,11
16:26:32,11
16:26:32,12
16:26:32,11
16:26:32,15
16:26:32,21
16:26:32,24
16:26:32,24
16:26:32,21
16:26:32,21
16:26:32,24
16:26:32,28
16:26:32,30
16:26:32,30
16:26:32,28
16:26:32,28
16:26:32,28
16:26:32,24
16:26:32,22
16:26:32,21
16:26:32,21
16:26:32,26
16:26:32,28
16:26:32,19
16:26:32,7
16:26:32,4
16:26:32,3
16:26:32,2
16:26:32,2
16:26:32,2
16:26:32,4
16:26:32,5
16:26:32,6
16:26:32,5
16:26:32,2
16:26:32,5
16:26:32,11
16:26:32,24
16:26:32,37
16:26:32,47
16:26:32,54
16:26:32,61
16:26:32,63
16:26:32,57
16:26:32,47
16:26:32,41
16:26:32,41
16:26:32,43
16:26:32,42
16:26:32,40
16:26:32,37
16:26:32,34
16:26:32,28
16:26:32,20
16:26:32,10
16:26:32,4
16:26:32,7
16:26:32,11
16:26:32,16
16:26:32,22
16:26:32,29
16:26:32,32
16:26:32,33
16:26:32,32
16:26:32,28
16:26:32,26
16:26:32,22
16:26:32,15
16:26:32,10
16:26:32,9
16:26:32,9
16:26:32,9
16:26:32,8
16:26:32,8
16:26:32,9
16:26:32,10
16:26:32,13
16:26:32,15
16:26:32,12
16:26:32,13
16:26:32,19
16:26:32,31
16:26:32,40
16:26:32,41
16:26:32,36
16:26:32,30
16:26:32,25
16:26:32,19
16:26:32,12
16:26:32,10
16:26:32,10
16:26:32,7
16:26:32,6
16:26:32,3
16:26:32,4
16:26:32,9
16:26:32,17
16:26:32,24
16:26:32,28
16:26:32,34
16:26:32,43
16:26:32,48
16:26:32,47
16:26:32,46
16:26:32,47
16:26:32,47
16:26:32,48
16:26:32,49
16:26:32,51
16:26:32,54
16:26:32,54
16:26:32,48
16:26:32,38
16:26:32,27
16:26:32,23
16:26:32,22
16:26:32,20
16:26:32,16
16:26:32,9
16:26:32,4
16:26:32,2
16:26:32,4
16:26:32,8
16:26:32,13
16:26:32,21
16:26:32,27
16:26:32,28
16:26:32,28
16:26:32,28
16:26:32,27
16:26:32,28
16:26:32,28
16:26:32,27
16:26:32,30
16:26:32,37
16:26:32,44
16:26:32,43
16:26:32,37
16:26:32,33
16:26:32,29
16:26:32,30
16:26:32,30
16:26:32,30
16:26:32,28
16:26:32,24
16:26:32,17
16:26:32,10
16:26:32,3
16:26:32,2
16:26:32,5
16:26:32,8
16:26:32,10
16:26:32,9
16:26:32,5
16:26:32,3
16:26:32,4
16:26:32,6
16:26:32,5
16:26:32,4
16:26:32,3
16:26:32,3
